code;name;calories;protein;fat;carbo;fiber
3995;Makanan bayi, pisang dengan campuran beri, disaring;92;1,01;0,36;21,31;1
3996;Makanan bayi, Multigrain sereal gandum utuh, kering diperkaya;407;6,67;6,67;80,06;6,7
3997;Makanan bayi, Baby Mum Mum Biskuit Beras;391;12,5;0,87;83,21;-
3998;Makanan bayi, Snack, Gerber, Graduates, Lil Crunchies, Camilan Jagung Gandum Utuh;503;-;28,57;61,59;-
3999;Susu Formula Bayi, Nutrisi Abbott, Similac, Untuk Meludah, Bedak, dengan Ara dan Dha;514;11;27,75;55;-
4001;Lemak sapi;902;-;100;-;-
4002;Lemak babi;902;-;100;-;-
4011;Saus Salad, Kraft Mayo Light Mayonnaise;334;0,6;32,9;8,5;0,1
4013;Saus salad, Kraft Mayo Fat Mayonnaise Dressing Gratis;64;0,2;-;15,8;2
4014;Saus salad, Kraft Miracle Whip Free Nonfat Dressing;84;0,2;2,7;15,5;1,9
4015;Saus salad, saus rusia;355;0,69;26,18;31,9;0,7
4016;Saus salad, saus biji wijen, teratur;443;3,1;45,2;8,6;1
4017;Saus salad, ribuan pulau, komersial, reguler;379;1,09;35,06;14,64;0,8
4018;Saus salad, jenis mayones, teratur, dengan garam;250;0,65;21,6;14,78;-
4020;Saus salad, saus prancis, mengurangi lemak;222;0,58;11,52;31,22;1,5
4021;Saus salad, saus Italia, komersial, mengurangi lemak;102;0,39;6,68;9,99;-
4022;Saus salad, saus rusia, rendah kalori;141;0,5;4;27,6;0,3
4023;Saus salad, saus seribu pulau, mengurangi lemak;195;0,83;11,32;24,06;1,2
4025;Saus salad, mayones, teratur;680;0,96;74,85;0,57;-
4026;Saus salad, mayones, kedelai, dan minyak safflower, dengan garam;717;1,1;79,4;2,7;-
4027;Saus salad, mayones, imitasi, kedelai;232;0,3;19,2;16;-
4028;Saus salad, mayones, imitasi, krim susu;97;2,1;5,1;11,1;-
4029;Saus salad, mayones, tiruan, kedelai tanpa kolesterol;482;0,1;47,7;15,8;-
4030;Sandwich menyebar, dengan acar cincang, minyak biasa, tidak ditentukan;389;0,9;34;22,4;0,4
4031;Shortening, rumah tangga, kedelai (terhidrogenasi sebagian) - biji kapas (terhidrogenasi parsial);884;-;100;-;-
4034;Minyak, kedelai, salad atau masakan, (terhidrogenasi sebagian);884;-;100;-;-
4037;Minyak bekatul;884;-;100;-;-
4038;Minyak biji gandum;884;-;100;-;-
4042;Minyak kacang, salad atau masakan;884;-;100;-;-
4044;Minyak, kedelai, salad atau masakan;884;-;100;-;-
4047;Minyak kelapa;892;-;99,06;-;-
4053;Minyak zaitun, salad atau masakan;884;-;100;-;-
4055;Minyak Kelapa sawit;884;-;100;-;-
4058;Minyak wijen, salad atau masakan;884;-;100;-;-
4060;Minyak, bunga matahari, linoleat (kurang dari 60%);884;-;100;-;-
4073;Margarin, teratur, keras, kedelai (terhidrogenasi);719;0,9;80,5;0,9;-
4114;Saus salad, saus italia, komersial, reguler;240;0,41;21,12;12,12;-
4120;Saus salad, saus prancis, komersial, reguler;457;0,77;44,81;15,58;-
4128;Seperti margarin, minyak sayur menyebar, minyak tidak spesifik, sekitar 37% lemak, dengan garam;339;0,51;37,77;0,66;-
4133;Saus salad, perancis, resep rumah;631;0,1;70,2;3,4;-
4135;Saus salad, resep rumah, cuka dan minyak;449;-;50,1;2,5;-
4141;Saus salad, saus prancis, komersial, reguler, tanpa garam;459;0,77;44,81;15,58;-
4142;Saus salad, saus prancis, mengurangi lemak, tanpa garam;233;0,58;13,46;29,28;1,1
4143;Saus salad, saus italia, komersial, reguler, tanpa garam;292;0,38;28,37;10,43;-
4144;Saus salad, saus Italia, lemak berkurang, tanpa garam;76;0,47;6,38;4,57;-
4145;Saus salad, mayones, minyak kedelai, tanpa garam;717;1,1;79,4;2,7;-
4146;Saus salad, perancis, biji kapas, minyak, resep rumah;631;0,1;70,2;3,4;-
4367;Saus salad, saus prancis, bebas lemak;132;0,2;0,27;32,14;2,2
4501;Minyak cocoa butter;884;-;100;-;-
4502;Minyak, biji kapas, salad atau masakan;884;-;100;-;-
4506;Minyak, bunga matahari, linoleat, (sekitar 65%);884;-;100;-;-
4510;Minyak safflower, salad atau masakan, linoleat, (lebih dari 70%);884;-;100;-;-
4511;Minyak safflower, salad atau masakan, oleat tinggi (minyak safflower utama dari perdagangan);884;-;100;-;-
4513;Minyak sayur, inti sawit;862;-;100;-;-
4514;Minyak biji poppyseed;884;-;100;-;-
4515;Minyak tomat;884;-;100;-;-
4516;Minyak teaseed;884;-;100;-;-
4517;Minyak, biji anggur;884;-;100;-;-
4518;Minyak, jagung, industri, dan eceran, semua salad atau masakan serbaguna;900;-;100;-;-
4520;Lemak kambing;902;-;100;-;-
4528;Minyak kenari;884;-;100;-;-
4529;Minyak almond;884;-;100;-;-
4530;Minyak kernel aprikot;884;-;100;-;-
4531;Minyak, lesitin kedelai;763;-;100;-;-
4532;Minyak, kemiri;884;-;100;-;-
4534;Minyak babassu;884;-;100;-;-
4536;Minyak kacang;884;-;100;-;-
4539;Saus salad, saus keju biru atau roquefort, komersial, reguler;484;1,37;51,1;4,77;0,4
4541;Minyak cupu assu;884;-;100;-;-
4542;Lemak ayam;900;-;99,8;-;-
4543;Minyak, kedelai, salad atau masakan, (sebagian terhidrogenasi) dan biji kapas;884;-;100;-;-
4544;Minyak shortening, rumah tangga, lemak babi dan minyak sayur;900;-;100;-;-
4545;Minyak, bunga matahari, linoleat, (terhidrogenasi sebagian);884;-;100;-;-
4546;Roti shortening, kedelai (terhidrogenasi) dan biji kapas;884;-;100;-;-
4548;Campuran kue shortening, kedelai (terhidrogenasi) dan biji kapas (terhidrogenasi);884;-;100;-;-
4549;Minyak pemendekan industri, lemak babi dan minyak sayur;900;-;100;-;-
4550;Shortening frying (heavy duty), lemak sapi dan biji kapas;900;-;100;-;-
4551;Kembang gula pendek, kelapa (terhidrogenasi) dan atau inti sawit (terhidrogenasi);884;-;100;-;-
4554;Pemendekan industri, kedelai dan biji kapas;884;-;100;-;-
4556;Shortening frying (heavy duty), kelapa sawit (terhidrogenasi);884;-;100;-;-
4559;Pemendekan kedelai rumah tangga dan kelapa sawit;884;-;100;-;-
4560;Shortening frying (heavy duty), kedelai (terhidrogenasi), linoleat (kurang dari 1%);884;-;100;-;-
4570;Shortening, gula-gula, fraksinasi sawit;884;-;100;-;-
4572;Minyak mentega pala;884;-;100;-;-
4573;Minyak mentega ucuhuba;884;-;100;-;-
4574;Lemak bebek;882;-;99,8;-;-
4575;Lemak kalkun;900;-;99,8;-;-
4576;Lemak angsa;900;-;99,8;-;-
4581;Minyak alpukat;884;-;100;-;-
4582;Minyak kanola;884;-;100;-;-
4583;Minyak mustard;884;-;100;-;-
4584;Minyak, bunga matahari, oleat tinggi (70% dan lebih);884;-;100;-;-
4585;Seperti margarin, campuran mentega, minyak kedelai dan mentega;727;0,31;80,32;0,77;-
4586;Shortening, tujuan khusus untuk kue dan hiasan, kedelai (terhidrogenasi);884;-;100;-;-
4587;Shortening, tujuan khusus untuk memanggang, kedelai (terhidrogenasi), dan biji kapas;884;-;100;-;-
4588;Minyak oat;884;-;100;-;-
4589;Minyak ikan, hati ikan kod;902;-;100;-;-
4590;Minyak ikan, ikan haring;902;-;100;-;-
4591;Minyak ikan, menhaden;902;-;100;-;-
4592;Minyak ikan, menhaden, terhidrogenasi penuh;902;-;100;-;-
4593;Minyak ikan, salmon;902;-;100;-;-
4594;Minyak ikan, ikan sarden;902;-;100;-;-
4595;Shortening, multiguna, kedelai (terhidrogenasi) dan sawit (terhidrogenasi);884;-;100;-;-
4600;Seperti margarin, olesan mentega minyak sayur, bak, dengan garam;362;1;40;1;-
4601;Mentega, ringan, lengket, dengan garam;499;3,3;55,1;-;-
4602;Mentega, ringan, lengket, tanpa garam;499;3,3;55,1;-;-
4606;Tetes daging (lemak babi, lemak sapi, lemak kambing);889;-;98,59;-;-
4609;Lemak hewani, lemak bacon;897;-;99,5;-;-
4610;Margarin, teratur, 80% lemak, komposit, lengket, dengan garam;717;0,16;80,71;0,7;-
4611;Margarin, teratur, 80% lemak, komposit, bak, dengan garam;713;0,22;80,17;0,75;-
4612;Seperti margarin, minyak sayur menyebar, 60% lemak, lengket, dengan garam;537;0,12;60,39;0,69;-
4613;Seperti margarin, minyak sayur menyebar, 60% lemak, bak, dengan garam;533;0,17;59,81;0,86;-
4614;Seperti margarin, minyak sayur menyebar, 60% lemak, lengket / bak / botol, dengan garam;526;0,6;59,17;-;-
4615;Shortening, sayur, rumah tangga, komposit;884;-;99,97;-;-
4617;Margarin, teratur, 80% lemak, komposit, lengket, tanpa garam;717;0,16;80,71;0,7;-
4618;Margarin, teratur, 80% lemak, komposit, bak, tanpa garam;713;0,22;80,17;0,75;-
4620;Seperti margarin, minyak sayur, 60% lemak, lengket / bak / botol, tanpa garam;533;0,17;59,81;0,86;-
4624;Seperti margarin, minyak sayur menyebar, bebas lemak, cair, dengan garam;43;1,5;3;2,5;-
4626;Olesan seperti margarin dengan yogurt, 70% lemak, lengket, dng garam;630;0,3;70;0,5;-
4627;Olesan seperti margarin dengan yogurt, 40% lemak, dengan garam;330;2;35;2;-
4628;Margarin, 80% lemak, lengket, termasuk minyak jagung dan kedelai biasa dan terhidrogenasi;717;0,16;80,71;0,7;-
4629;Margarin, minyak sayur jenis margarin, 70% lemak, kedelai dan kedelai terhidrogenasi sebagian, menempel;628;0,26;70,22;1,53;-
4630;Margarine Spread, sekitar 48% lemak, tub;424;0,2;47,53;0,86;-
4631;Seperti margarin, minyak sayur menyebar, bebas lemak, bak mandi;44;0,1;3,04;4,34;-
4633;Seperti margarin, minyak sayur menyebar, 20% lemak, dengan garam;175;-;19,5;0,4;-
4634;Seperti margarin, minyak sayur menyebar, 20% lemak, tanpa garam;175;-;19,5;0,4;-
4635;Saus salad, saus seribu pulau, bebas lemak;132;0,55;1,45;29,27;3,3
4636;Saus salad, saus Italia, bebas lemak;47;0,97;0,87;8,75;0,6
4638;Saus salad, saus peternakan, bebas lemak;119;0,25;1,92;26,51;0,1
4639;Saus salad, saus peternakan, teratur;430;1,32;44,54;5,9;-
4640;Saus salad, saus peternakan, mengurangi lemak;196;1,25;12,42;21,33;1,1
4641;Saus salad, mayones, ringan;238;0,37;22,22;9,23;-
4642;Minyak, industri, oleat menengah, bunga matahari;884;-;100;-;-
4643;Minyak, industri, kanola dengan agen antifoaming, prinsipal menggunakan salad, wajan dan penggorengan ringan;884;-;100;-;-
4644;Minyak, industri, kanola untuk salad, wajan, dan penggorengan ringan;884;-;100;-;-
4645;Minyak, industri, minyak kanola (sebagian terhidrogenasi) untuk menggoreng lemak dalam;884;-;100;-;-
4646;Minyak, industri, kelapa, prinsipal menggunakan pelapis permen, semprotan minyak, memanggang kacang;884;-;100;-;-
4648;Minyak, industri, kedelai (dihidrogenasi parsial), untuk popcorn dan sayuran penyedap;884;-;100;-;-
4649;Shortening, industri, kedelai (sebagian terhidrogenasi), shortening goreng cair yang bisa dituang;884;-;100;-;-
4650;Minyak, industri, kedelai, halus, untuk wajan dan penggorengan ringan;884;-;100;-;-
4651;Minyak, industri, kedelai (dihidrogenasi parsial), untuk rasa mentega non-susu;884;-;100;-;-
4652;Minyak, industri, kedelai (dihidrogenasi parsial), semua tujuan;884;-;100;-;-
4653;Minyak, industri, kedelai (terhidrogenasi parsial) dan kedelai, benih yang bisa dituang;884;-;100;-;-
4654;Minyak, industri, kedelai (sebagian terhidrogenasi) dan biji kapas, digunakan utama sebagai pemendekan tortilla;884;-;100;-;-
4655;Mentega seperti margarin, industri, kedelai (sebagian terhidrogenasi), biji kapas, dan kedelai, penggunaan utama kue kering bersisik;628;-;71;-;-
4656;Minyak, industri, inti sawit, lemak confection, menggunakan mirip dengan cocoa butter berkualitas tinggi;884;-;100;-;-
4657;Minyak, industri, inti sawit (terhidrogenasi), lemak confection, menggunakan mirip dengan mentega keras 95 derajat;884;-;100;-;-
4658;Minyak, industri, inti sawit (terhidrogenasi), confection fat, produk kelas menengah;884;-;100;-;-
4659;Minyak, industri, kelapa, konpeksi lemak, dasar khas untuk pelapis es krim;884;-;100;-;-
4660;Minyak, industri, inti sawit (terhidrogenasi), digunakan untuk topping kocok, non-susu;884;-;100;-;-
4661;Minyak, industri, kelapa (terhidrogenasi), digunakan untuk topping kocok dan pemutih kopi;880;-;99,5;-;-
4662;Minyak, industri, kelapa sawit dan inti sawit, mengisi lemak (tidak terhidrogenasi);880;-;99,5;-;-
4663;Minyak, industri, inti sawit (terhidrogenasi), mengisi lemak;884;-;100;-;-
4664;Minyak, industri, kedelai (parthydr), kelapa sawit, es dan tambalan;884;-;100;-;-
4665;Margarin, industri, non-susu, biji kapas, minyak kedelai (terhidrogenasi sebagian), untuk kue kering;714;1,9;80,2;-;-
4666;Shortening, industri, kedelai (terhidrogenasi sebagian) dan jagung untuk digoreng;884;-;100;-;-
4667;Shortening, industri, kedelai (dihidrogenasi sebagian) untuk dipanggang dan permen;884;-;100;-;-
4668;Margarin, industri, kedelai, dan minyak kedelai yang dihidrogenasi sebagian, digunakan untuk memanggang, saus, dan permen;714;0,18;80;0,71;-
4669;Makanan komoditas USDA, minyak, sayuran, kedelai, halus;884;-;100;-;-
4670;Komoditas USDA Makanan, minyak, sayur, lemak jenuh rendah;884;-;100;-;-
4673;Olesan seperti margarin, Smart Balance Buttery Biasa Sebarkan dengan Minyak Rami;583;0,14;64,63;0,14;-
4674;Margarin seperti spread, Smart Balance Light Buttery Spread;337;0,02;36,41;1,98;-
4675;Olesan seperti margarin, Smart Beat Super Light Tanpa Lemak Jenuh;158;-;17,1;-;-
4676;Olesan seperti margarin, Smart Beat Smart Squeeze;47;-;2,1;7,1;-
4677;Olesan seperti margarin, Balance Pandai Omega Plus Spread (dengan Sterol & Minyak Ikan);605;0,13;70,95;0,16;-
4678;Minyak sayur, Natreon canola, stabilitas tinggi, non trans, oleat tinggi (70%);884;-;100;-;-
4679;Minyak, Semprotan Memasak Pam, Asli;792;0,26;78,69;20,69;-
4683;Margarin, minyak sayur seperti margarin, 67-70% lemak, bak;606;0,07;68,29;0,59;-
4684;Margarin, 80% Lemak, Tub, Canola Harvest Soft Spread (Minyak Kanola, Kelapa Sawit dan Inti Sawit);730;0,41;80,32;1,39;-
4685;Minyak, Memasak, dan Salad, Enova, 80% Digliserida;884;-;100;-;-
4686;Saus salad, saus mustard madu, mengurangi kalori;207;0,98;10;28,26;0,8
4687;Olesan seperti margarin, Benecol Light Spread;357;-;38,71;5,71;-
4688;Saus salad, saus ala semprotan, berbagai macam rasa;165;0,16;10,75;16,6;0,3
4689;Saus salad, Mayones, Cahaya, Saldo Smart, Lampu Omega Plus;333;1,53;34,18;9,39;0,2
4690;Seperti margarin, minyak sayur, sekitar 37% lemak, minyak tidak spesifik, dengan garam, ditambah vitamin D;339;0,51;37,77;0,66;-
4691;Margarin, teratur, 80% lemak, komposit, lengket, dengan garam, ditambah vitamin D;717;0,16;80,71;0,7;-
4692;Margarin, teratur, 80% lemak, komposit, bak, dengan garam, ditambah vitamin D;713;0,22;80,17;0,75;-
4693;Seperti margarin, minyak sayur menyebar, 60% lemak, lengket, dengan garam, ditambah vitamin D;537;0,12;60,39;0,69;-
4694;Seperti margarin, minyak sayur menyebar, 60% lemak, bak, dengan garam, dengan tambahan vitamin D;533;0,17;59,81;0,86;-
4695;Seperti margarin, minyak sayur, stik / bak / botol, 60% lemak, dengan tambahan vitamin D;535;0,6;59,17;-;-
4696;Margarin, teratur, 80% lemak, komposit, lengket, tanpa garam, dengan tambahan vitamin D;717;0,16;80,71;0,7;-
4697;Seperti margarin, minyak sayur menyebar, 60% lemak, sticks / bak / botol, tanpa garam, dengan tambahan vitamin D;542;0,17;59,81;0,86;-
4698;Minyak, industri, kanola, oleat tinggi;900;-;100;-;-
4699;Minyak, industri, kedelai, linolenat rendah;900;-;100;-;-
4700;Minyak, industri, kedelai, linolenat sangat rendah;884;-;100;-;-
4701;Minyak, industri, kedelai, sepenuhnya terhidrogenasi;884;-;100;-;-
4702;Minyak, industri, biji kapas, sepenuhnya terhidrogenasi;884;-;100;-;-
4703;Saus salad, mustard madu, teratur;464;0,87;40,83;23,33;0,4
4704;Saus salad, poppyseed, creamy;399;0,92;33,33;23,73;0,3
4705;Saus salad, caesar, bebas lemak;131;1,47;0,23;30,73;0,2
4706;Kemasan, mustard madu, bebas lemak;169;1,07;1,47;38,43;1,2
4707;Minyak biji rami, mengandung biji rami iris yang ditambahkan;878;0,37;99,01;0,39;-
4708;Mayones, berkurang lemaknya, dengan minyak zaitun;361;0,37;40;-;-
4709;Saus salad, jenis mayones, ringan;158;0,65;10;16,4;-
5000;Ayam broiler, rotisserie, BBQ, hanya daging dada;144;28,04;3,57;-;-
5001;Ayam broilers atau fryers, daging dan kulit serta jeroan dan leher, mentah;213;18,33;14,83;0,13;-
5002;Ayam broilers atau fryers, daging dan kulit serta jeroan dan leher, dimasak, digoreng, adonan;291;22,84;17,53;9,03;-
5003;Ayam broilers atau fryers, daging dan kulit serta jeroan dan leher, dimasak, digoreng, tepung;272;28,57;15,27;3,27;-
5004;Ayam broilers atau fryers, daging dan kulit serta jeroan dan leher, dipanggang;234;26,78;13,27;0,06;-
5005;Ayam broilers atau fryers, daging dan kulit serta jeroan dan leher, direbus;216;24,49;12,37;0,06;-
5006;Ayam broilers atau fryers, daging dan kulit, mentah;215;18,6;15,06;-;-
5007;Ayam broilers atau fryers, daging dan kulit, dimasak, digoreng, adonan;289;22,54;17,35;9,42;0,3
5008;Ayam broilers atau fryers, daging dan kulit, dimasak, digoreng, tepung;269;28,56;14,92;3,15;0,1
5009;Ayam broilers atau fryers, daging dan kulit, dimasak, dipanggang;239;27,3;13,6;-;-
5010;Ayam broilers atau fryers, daging dan kulit, dimasak, direbus;219;24,68;12,56;-;-
5011;Ayam broilers atau fryers, hanya daging, mentah;119;21,39;3,08;-;-
5012;Ayam broilers atau fryers, hanya daging, dimasak, digoreng;219;30,57;9,12;1,69;0,1
5013;Ayam broilers atau fryers, hanya daging, dipanggang;190;28,93;7,41;-;-
5014;Ayam broilers atau fryers, daging saja, direbus;177;27,29;6,71;-;-
5015;Ayam broilers atau fryers, hanya kulit, mentah;349;13,33;32,35;-;-
5016;Ayam broilers atau fryers, hanya kulit, dimasak, digoreng, adonan;394;10,32;28,83;23,15;-
5017;Ayam broilers atau fryers, hanya kulit, dimasak, digoreng, tepung;502;19,09;42,58;9,34;-
5018;Ayam broilers atau fryers, hanya kulit, dimasak, dipanggang;454;20,36;40,68;-;-
5019;Ayam broilers atau fryers, hanya kulit, dimasak, direbus;363;15,22;33,04;-;-
5020;Ayam broilers atau fryers, jeroan, mentah;124;17,88;4,47;1,8;-
5021;Ayam broilers atau fryers, jeroan, dimasak, digoreng;277;32,54;13,46;4,35;-
5022;Ayam broilers atau fryers, jeroan, dimasak, direbus;157;27,15;4,5;-;-
5023;Ayam, ampela, semua kelas, mentah;94;17,66;2,06;-;-
5024;Ayam, ampela, semua kelas, dimasak, dididihkan;154;30,39;2,68;-;-
5025;Ayam, jantung, semua kelas, mentah;153;15,55;9,33;0,71;-
5026;Ayam, jantung, semua kelas, dimasak, didihkan;185;26,41;7,92;0,1;-
5027;Ayam, hati, semua kelas, mentah;119;16,92;4,83;0,73;-
5028;Ayam, hati, semua kelas, dimasak, didihkan;167;24,46;6,51;0,87;-
5029;Ayam broilers atau fryers, daging ringan, daging dan kulit, mentah;186;20,27;11,07;-;-
5030;Ayam broilers atau fryers, daging ringan, daging dan kulit, dimasak, digoreng, adonan;277;23,55;15,44;9,5;-
5031;Ayam broilers atau fryers, daging ringan, daging dan kulit, dimasak, digoreng, tepung;246;30,45;12,09;1,82;0,1
5032;Ayam broilers atau fryers, daging ringan, daging dan kulit, dimasak, dipanggang;222;29,02;10,85;-;-
5033;Ayam broilers atau fryers, daging ringan, daging dan kulit, dimasak, direbus;201;26,14;9,97;-;-
5034;Ayam broilers atau fryers, daging gelap, daging dan kulit, mentah;237;16,69;18,34;-;-
5035;Ayam broilers atau fryers, daging gelap, daging dan kulit, dimasak, digoreng, adonan;298;21,85;18,64;9,38;-
5036;Ayam broilers atau fryers, daging gelap, daging dan kulit, dimasak, digoreng, tepung;285;27,22;16,91;4,08;-
5037;Ayam broilers atau fryers, daging gelap, daging dan kulit, dimasak, dipanggang;253;25,97;15,78;-;-
5038;Ayam broilers atau fryers, daging gelap, daging dan kulit, dimasak, direbus;233;23,5;14,66;-;-
5039;Ayam broilers atau fryers, daging ringan, hanya daging, mentah;114;23,2;1,65;-;-
5040;Ayam broilers atau fryers, daging ringan, hanya daging, dimasak, digoreng;192;32,82;5,54;0,42;-
5041;Ayam broilers atau fryers, daging ringan, hanya daging, dimasak, dipanggang;173;30,91;4,51;-;-
5042;Ayam broilers atau fryers, daging ringan, hanya daging, dimasak, direbus;159;28,88;3,99;-;-
5043;Ayam broilers atau fryers, daging gelap, hanya daging, mentah;125;20,08;4,31;-;-
5044;Ayam broilers atau fryers, daging gelap, daging saja, dimasak, digoreng;239;28,99;11,62;2,59;-
5045;Ayam broilers atau fryers, daging gelap, hanya daging, dimasak, dipanggang;205;27,37;9,73;-;-
5046;Ayam broilers atau fryers, daging gelap, daging saja, dimasak, direbus;192;25,97;8,98;-;-
5047;Ayam broilers atau fryers, lemak terpisah, mentah;629;3,73;67,95;-;-
5048;Ayam broilers atau fryers, punggung, daging dan kulit, mentah;319;14,05;28,74;-;-
5049;Ayam broilers atau fryers, punggung, daging dan kulit, dimasak, digoreng, adonan;331;21,97;21,91;10,25;-
5050;Ayam broilers atau fryers, punggung, daging dan kulit, dimasak, digoreng, tepung;331;27,79;20,74;6,5;-
5051;Ayam broilers atau fryers, punggung, daging dan kulit, dimasak, dipanggang;300;25,95;20,97;-;-
5052;Ayam broilers atau fryers, punggung, daging dan kulit, dimasak, direbus;258;22,18;18,14;-;-
5053;Ayam broilers atau fryers, punggung, daging saja, mentah;137;19,56;5,92;-;-
5054;Ayam broilers atau fryers, punggung, hanya daging, dimasak, digoreng;288;29,99;15,32;5,68;-
5055;Ayam broilers atau fryers, hanya daging, dimasak, dipanggang;239;28,19;13,16;-;-
5056;Ayam broilers atau fryers, punggung, hanya daging, dimasak, direbus;209;25,31;11,19;-;-
5057;Ayam broilers atau fryers, dada, daging dan kulit, mentah;172;20,85;9,25;-;-
5058;Ayam broilers atau fryers, dada, daging dan kulit, dimasak, digoreng, adonan;260;24,84;13,2;8,99;0,3
5059;Ayam broilers atau fryers, dada, daging dan kulit, dimasak, digoreng, tepung;222;31,84;8,87;1,64;0,1
5060;Ayam broilers atau fryers, dada, daging dan kulit, dimasak, dipanggang;197;29,8;7,78;-;-
5061;Ayam broilers atau fryers, dada, daging dan kulit, dimasak, direbus;184;27,39;7,42;-;-
5062;Ayam broilers atau fryers, dada, tanpa kulit, tanpa tulang, hanya daging, mentah;120;22,5;2,62;-;-
5063;Ayam broilers atau fryers, hanya dada, daging, dimasak, digoreng;187;33,44;4,71;0,51;-
5064;Ayam broilers atau fryers, hanya dada, daging, dimasak, dipanggang;165;31,02;3,57;-;-
5065;Ayam broilers atau fryers, hanya dada, daging, dimasak, direbus;151;28,98;3,03;-;-
5066;Ayam broilers atau fryers, drumstick, daging dan kulit, mentah;161;18,08;9,2;0,11;-
5067;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, digoreng, adonan;268;21,95;15,75;8,28;0,3
5068;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, digoreng, tepung;245;26,96;13,72;1,63;0,1
5069;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, dipanggang;191;23,35;10,15;-;-
5070;Ayam broilers atau fryers, drumstick, daging dan kulit, dimasak, direbus;204;25,32;10,64;-;-
5071;Ayam broilers atau fryers, daging gelap, drumstick, hanya daging, mentah;116;19,41;3,71;-;-
5072;Ayam broilers atau fryers, drumstick, paha, daging, dimasak, digoreng;195;28,62;8,08;-;-
5073;Ayam broilers atau fryers, daging gelap, paha, hanya daging, dimasak, dipanggang;155;24,24;5,7;-;-
5074;Ayam broilers atau fryers, drumstick, hanya daging, dimasak, direbus;169;27,5;5,71;-;-
5075;Ayam broilers atau fryers, kaki, daging dan kulit, mentah;214;16,37;15,95;0,17;-
5076;Ayam broilers atau fryers, kaki, daging dan kulit, dimasak, digoreng, adonan;273;21,77;16,17;8,72;0,3
5077;Ayam broilers atau fryers, kaki, daging dan kulit, dimasak, digoreng, tepung;254;26,84;14,43;2,5;0,1
5078;Ayam broilers atau fryers, kaki, daging dan kulit, dimasak, dipanggang;184;24,03;8,99;-;-
5079;Ayam broilers atau fryers, kaki, daging dan kulit, dimasak, direbus;220;24,17;12,92;-;-
5080;Ayam broilers atau fryers, kaki, hanya daging, mentah;120;19,16;4,22;-;-
5081;Ayam broilers atau fryers, kaki, hanya daging, dimasak, digoreng;208;28,38;9,32;0,65;-
5082;Ayam broilers atau fryers, kaki, hanya daging, dimasak, dipanggang;174;24,22;7,8;-;-
5083;Ayam broilers atau fryers, kaki, hanya daging, dimasak, direbus;185;26,26;8,06;-;-
5084;Ayam broilers atau fryers, leher, daging dan kulit, mentah;297;14,07;26,24;-;-
5085;Ayam broilers atau fryers, leher, daging dan kulit, dimasak, digoreng, adonan;330;19,82;23,52;8,7;-
5086;Ayam broilers atau fryers, leher, daging dan kulit, dimasak, digoreng, tepung;332;24,01;23,61;4,24;-
5087;Ayam broilers atau fryers, leher, daging dan kulit, dimasak secara mendidih;247;19,61;18,1;-;-
5088;Ayam broilers atau fryers, hanya leher, daging, mentah;154;17,55;8,78;-;-
5089;Ayam broilers atau fryers, hanya leher, daging, dimasak, digoreng;229;26,87;11,88;1,77;-
5090;Ayam broilers atau fryers, hanya leher, daging, dimasak, didihkan;179;24,56;8,18;-;-
5091;Ayam broilers atau fryers, paha, daging dan kulit, mentah;221;16,52;16,61;0,25;-
5092;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, digoreng, adonan;277;21,61;16,53;9,08;0,3
5093;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, digoreng, tepung;262;26,75;14,98;3,18;0,1
5094;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, dipanggang;232;23,26;14,71;-;-
5095;Ayam broilers atau fryers, paha, daging dan kulit, dimasak, direbus;232;23,26;14,74;-;-
5096;Ayam broilers atau fryers, daging gelap, paha, hanya daging, mentah;121;19,66;4,12;-;-
5097;Ayam broilers atau fryers, paha, hanya daging, dimasak, digoreng;218;28,18;10,3;1,18;-
5098;Ayam broilers atau fryers, paha, hanya daging, dimasak, dipanggang;179;24,76;8,15;-;-
5099;Ayam broilers atau fryers, paha, hanya daging, dimasak, direbus;195;25;9,79;-;-
5100;Ayam broilers atau fryers, sayap, daging dan kulit, mentah;191;17,52;12,85;-;-
5101;Ayam broilers atau fryers, sayap, daging dan kulit, dimasak, digoreng, adonan;324;19,87;21,81;10,94;0,3
5102;Ayam broilers atau fryers, sayap, daging dan kulit, dimasak, digoreng, tepung;321;26,11;22,16;2,39;0,1
5103;Ayam broilers atau fryers, sayap, daging dan kulit, dimasak, dipanggang;254;23,79;16,87;-;-
5104;Ayam broilers atau fryers, sayap, daging dan kulit, dimasak, direbus;249;22,78;16,82;-;-
5105;Ayam broilers atau fryers, hanya sayap, daging, mentah;126;21,97;3,54;-;-
5106;Ayam broilers atau fryers, hanya sayap, daging, dimasak, digoreng;211;30,15;9,15;-;-
5107;Ayam broilers atau fryers, hanya sayap, daging, dimasak, dipanggang;203;30,46;8,13;-;-
5108;Ayam broilers atau fryers, hanya sayap, daging, dimasak, direbus;181;27,18;7,18;-;-
5109;Ayam, daging panggang, daging dan kulit dan jeroan dan leher, mentah;213;17,09;15,46;0,09;-
